Entry Date,Entry Price,Exit Date,Exit Price,PnL,PnL %,Duration (bars)
2024-12-27 07:30:00,2636.307,2024-12-27 07:45:00,2636.307,-0.7139999999999418,-0.027083340445552887,1
2024-12-30 02:00:00,2622.592,2024-12-30 02:15:00,2622.592,1.7539999999999054,0.06688039923861223,1
2024-12-31 02:15:00,2608.283,2024-12-31 02:30:00,2608.283,0.849999999999909,0.032588488289035704,1
2024-12-31 10:30:00,2611.341,2024-12-31 10:45:00,2611.341,-0.013999999999668944,-0.0005361230111145555,1
