,DateTime,Open,High,Low,Close,Volume,EMA_21,RSI_14,SMA_10
62,2024-01-02 14:30:00,2065.875,2070.016,2062.136,2065.763,15,2068.9395286218837,40.054085905402,2066.6673999999994
63,2024-01-02 14:45:00,2065.793,2070.393,2065.793,2070.325,15,2069.065480565349,51.885301777936135,2067.0998999999993
64,2024-01-02 15:00:00,2070.366,2070.709,2066.46,2067.243,15,2068.899800513954,45.37044507019143,2067.102499999999
65,2024-01-02 15:15:00,2067.281,2067.839,2063.972,2064.807,15,2068.5277277399578,40.98954860429367,2066.796299999999
66,2024-01-02 15:30:00,2064.776,2065.254,2056.097,2058.786,15,2067.642116127234,32.608523965681265,2066.1161999999995
67,2024-01-02 15:45:00,2058.84,2059.798,2057.213,2059.305,15,2066.8841964793037,33.86382098009979,2065.3391999999994
68,2024-01-02 16:00:00,2059.336,2067.595,2059.091,2066.301,15,2066.8311786175486,47.94071530028337,2064.9980999999993
69,2024-01-02 16:15:00,2066.253,2066.898,2064.629,2065.352,15,2066.696707834135,46.49502479522163,2064.9060999999992
70,2024-01-02 16:30:00,2065.319,2065.584,2064.085,2065.034,15,2066.5455525764864,45.99450374472212,2064.882599999999
71,2024-01-02 16:45:00,2064.992,2066.919,2064.969,2066.092,15,2066.5043205240786,48.000180454064115,2064.900799999999
72,2024-01-02 17:00:00,2066.04,2066.909,2064.632,2064.783,15,2066.3478368400715,45.736949731551924,2064.802799999999
73,2024-01-02 17:15:00,2064.73,2064.986,2062.73,2063.961,15,2066.1308516727922,44.32363721329041,2064.166399999999
74,2024-01-02 17:30:00,2063.978,2065.185,2063.626,2064.604,15,2065.9920469752656,45.73619140792899,2063.9024999999992
75,2024-01-02 17:45:00,2064.571,2064.578,2061.791,2062.681,15,2065.691042704787,42.28129126168023,2063.689899999999
76,2024-01-02 18:00:00,2062.724,2063.312,2061.381,2062.699,15,2065.4190388225334,42.32520894645584,2064.081199999999
77,2024-01-02 18:15:00,2062.668,2064.92,2062.453,2064.416,15,2065.32785347503,46.506463556094594,2064.5922999999993
78,2024-01-02 18:30:00,2064.414,2064.451,2061.395,2061.603,15,2064.9892304318455,41.232421966487124,2064.122499999999
79,2024-01-02 18:45:00,2061.632,2062.461,2060.514,2061.164,15,2064.6414822107686,40.46125389035324,2063.703699999999
80,2024-01-02 19:00:00,2061.158,2062.175,2060.828,2061.704,15,2064.374438373426,41.90069873765224,2063.3706999999995
81,2024-01-02 19:15:00,2061.71,2061.958,2060.37,2061.636,15,2064.1254894303875,41.763769914362086,2062.9250999999995
82,2024-01-02 19:30:00,2061.581,2062.064,2061.103,2061.728,15,2063.9075358458067,42.03974349442276,2062.619599999999
83,2024-01-02 19:45:00,2061.733,2061.84,2060.454,2060.946,15,2063.6383053143695,40.29192673674489,2062.3180999999995
84,2024-01-02 20:00:00,2060.99,2061.577,2060.467,2060.853,15,2063.385095740336,40.07851986749651,2061.9429999999993
85,2024-01-02 20:15:00,2060.822,2061.406,2059.419,2059.687,15,2063.048905218487,37.403638674566935,2061.6435999999994
86,2024-01-02 20:30:00,2059.683,2060.262,2058.832,2058.964,15,2062.6775501986244,35.8077792221208,2061.2700999999993
87,2024-01-02 20:45:00,2058.999,2059.32,2058.148,2058.32,13,2062.2814092714766,34.39988498486321,2060.660499999999
88,2024-01-02 23:00:00,2058.797,2059.256,2058.408,2058.789,14,2061.9639175195243,36.362247047092296,2060.379099999999
89,2024-01-02 23:15:00,2058.789,2059.315,2058.513,2059.146,15,2061.7077431995676,37.88541633309656,2060.1772999999994
90,2024-01-02 23:30:00,2059.148,2059.44,2058.615,2059.303,15,2061.489130181425,38.58163824133614,2059.9371999999994
91,2024-01-02 23:45:00,2059.241,2059.874,2058.935,2059.476,15,2061.30611834675,39.38784230919541,2059.721199999999
92,2024-01-03 00:00:00,2059.448,2061.004,2059.227,2060.978,15,2061.276289406136,46.01365556096385,2059.646199999999
93,2024-01-03 00:15:00,2060.973,2062.127,2060.275,2062.055,15,2061.3470812783057,50.216071767256395,2059.7570999999994
94,2024-01-03 00:30:00,2062.043,2062.065,2059.922,2060.345,15,2061.255982980278,44.31739670557058,2059.7062999999994
95,2024-01-03 00:45:00,2060.294,2060.81,2060.004,2060.197,15,2061.159711800253,43.83743437466407,2059.7572999999998
96,2024-01-03 01:00:00,2060.185,2062.127,2060.069,2062.08,15,2061.243374363866,51.094541523160906,2060.0688999999998
97,2024-01-03 01:15:00,2062.078,2062.095,2059.448,2061.115,15,2061.231703967151,47.69331335026986,2060.3484
98,2024-01-03 01:30:00,2061.126,2062.007,2060.968,2061.36,15,2061.2433672428647,48.628306858074524,2060.6054999999997
99,2024-01-03 01:45:00,2061.389,2062.553,2061.12,2062.379,15,2061.3466065844223,52.43649193121761,2060.9287999999997
100,2024-01-03 02:00:00,2062.41,2063.986,2061.598,2063.986,15,2061.586551440384,57.755065640635664,2061.3970999999997
101,2024-01-03 02:15:00,2063.982,2064.423,2062.73,2064.133,15,2061.8180467639854,58.21534789940305,2061.8628
102,2024-01-03 02:30:00,2064.104,2065.172,2063.365,2064.524,15,2062.064042512714,59.47997760438005,2062.2174
103,2024-01-03 02:45:00,2064.512,2065.123,2063.952,2064.696,15,2062.3033113751944,60.052734097695804,2062.4815
104,2024-01-03 03:00:00,2064.701,2065.541,2063.575,2063.68,15,2062.4284648865405,55.09835827297734,2062.8149999999996
105,2024-01-03 03:15:00,2063.703,2064.008,2063.255,2063.596,15,2062.5346044423095,54.696579863197584,2063.1549
106,2024-01-03 03:30:00,2063.603,2065.201,2063.38,2065.03,15,2062.761458583918,60.05204327104246,2063.4498999999996
107,2024-01-03 03:45:00,2065.026,2065.369,2064.503,2065.072,15,2062.9715078035615,60.20044164479079,2063.8455999999996
108,2024-01-03 04:00:00,2065.023,2065.05,2064.352,2064.705,15,2063.1290980032377,58.167086045832214,2064.1801
109,2024-01-03 04:15:00,2064.705,2065.123,2064.543,2065.077,15,2063.306180002943,59.65462707000538,2064.4499
110,2024-01-03 04:30:00,2065.075,2065.521,2064.782,2065.058,15,2063.465436366312,59.53817647605798,2064.5571
111,2024-01-03 04:45:00,2065.002,2065.089,2064.474,2064.764,15,2063.5834876057384,57.66245180622984,2064.6202000000003
112,2024-01-03 05:00:00,2064.762,2064.762,2063.601,2063.822,15,2063.605170550671,52.00868736636623,2064.55
113,2024-01-03 05:15:00,2063.818,2064.24,2063.43,2063.489,15,2063.594609591519,50.13721746396409,2064.4293000000002
114,2024-01-03 05:30:00,2063.485,2065.982,2063.485,2065.013,15,2063.7235541741084,57.648310053392784,2064.5626
115,2024-01-03 05:45:00,2065.008,2065.008,2063.762,2064.061,15,2063.754231067371,52.34398585534662,2064.6091
116,2024-01-03 06:00:00,2064.024,2065.373,2063.566,2065.151,15,2063.8812100612463,57.19981461091498,2064.6212
117,2024-01-03 06:15:00,2065.127,2065.251,2063.375,2064.576,15,2063.944372782951,54.06993574075675,2064.5716
118,2024-01-03 06:30:00,2064.575,2064.875,2064.173,2064.221,15,2063.969520711774,52.171856278843556,2064.5232
119,2024-01-03 06:45:00,2064.186,2065.091,2063.718,2064.3,15,2063.9995642834306,52.57086934963734,2064.4455
120,2024-01-03 07:00:00,2064.268,2064.32,2061.956,2062.209,15,2063.83678571221,42.471151191646044,2064.1605999999997
121,2024-01-03 07:15:00,2062.223,2062.549,2060.827,2061.487,15,2063.6231688292814,39.639376119718406,2063.8329
122,2024-01-03 07:30:00,2061.488,2063.353,2060.995,2063.295,15,2063.5933352993466,48.838633489041825,2063.7801999999997
123,2024-01-03 07:45:00,2063.317,2063.724,2062.542,2062.915,15,2063.5316684539516,47.21007415561209,2063.7227999999996
124,2024-01-03 08:00:00,2062.91,2064.376,2062.425,2063.698,15,2063.546789503592,50.84714436729938,2063.5912999999996
125,2024-01-03 08:15:00,2063.691,2063.691,2058.848,2060.66,15,2063.284354094175,39.48127839576708,2063.2511999999997
126,2024-01-03 08:30:00,2060.702,2061.667,2059.893,2061.634,15,2063.1343219037954,43.81732783188767,2062.8994999999995
127,2024-01-03 08:45:00,2061.668,2061.739,2059.424,2060.083,15,2062.85692900345,39.022656571761864,2062.4501999999993
128,2024-01-03 09:00:00,2060.05,2060.576,2057.904,2058.397,15,2062.4514809122275,34.59153887549642,2061.867799999999
129,2024-01-03 09:15:00,2058.428,2059.152,2057.863,2058.814,15,2062.120800829298,36.51176715263085,2061.319199999999
130,2024-01-03 09:30:00,2058.815,2059.174,2054.243,2054.948,15,2061.4687280266344,28.235641636304276,2060.593099999999
131,2024-01-03 09:45:00,2055.002,2056.958,2055.002,2056.796,15,2061.0439345696677,35.73452715205804,2060.123999999999
132,2024-01-03 10:00:00,2056.744,2057.157,2055.483,2055.674,15,2060.555758699698,33.44919583164591,2059.361899999999
133,2024-01-03 10:15:00,2055.692,2055.742,2052.648,2053.057,15,2059.874053363362,28.81958575097067,2058.376099999999
134,2024-01-03 10:30:00,2053.087,2055.411,2053.045,2054.701,15,2059.403775784874,34.91396303197683,2057.476399999999
135,2024-01-03 10:45:00,2054.759,2055.892,2054.269,2054.849,15,2058.9897052589763,35.44977348430186,2056.895299999999
136,2024-01-03 11:00:00,2054.85,2055.634,2052.243,2053.184,15,2058.4619138717967,32.234745184391436,2056.0503
137,2024-01-03 11:15:00,2053.126,2053.725,2051.506,2052.31,15,2057.9026489743605,30.66270487849322,2055.273
138,2024-01-03 11:30:00,2052.313,2052.324,2047.628,2049.145,15,2057.1064990676005,25.76287760532313,2054.3478
139,2024-01-03 11:45:00,2049.166,2049.978,2046.614,2047.617,15,2056.243817334182,23.786646001325522,2053.2281
140,2024-01-03 12:00:00,2047.648,2048.177,2042.993,2045.486,15,2055.2658339401655,21.329307403213306,2052.2819
141,2024-01-03 12:15:00,2045.44,2046.299,2041.737,2043.551,15,2054.2008490365142,19.372288895096705,2050.9574000000002
142,2024-01-03 12:30:00,2043.499,2046.232,2042.058,2046.016,15,2053.4567718513767,28.386610469438157,2049.9916000000003
143,2024-01-03 12:45:00,2046.009,2048.369,2045.275,2045.712,15,2052.75270168307,27.971271889221804,2049.2571
144,2024-01-03 13:00:00,2045.749,2047.987,2044.872,2045.318,15,2052.076819711882,27.411477549218947,2048.3188
145,2024-01-03 13:15:00,2045.284,2046.303,2041.382,2042.722,15,2051.2263815562565,24.002900174404285,2047.1061000000002
146,2024-01-03 13:30:00,2042.775,2044.919,2041.424,2041.977,15,2050.385528687506,23.114592881238934,2045.9854
147,2024-01-03 13:45:00,2041.929,2041.929,2038.64,2040.974,15,2049.52993517046,21.937486487302404,2044.8517999999997
148,2024-01-03 14:00:00,2041.027,2042.294,2036.366,2037.315,15,2048.4194865186,18.28021690056788,2043.6687999999995
149,2024-01-03 14:15:00,2037.284,2037.61,2034.419,2036.979,15,2047.3794422896365,17.983726021987685,2042.6049999999996
150,2024-01-03 14:30:00,2037.03,2037.208,2031.752,2035.008,15,2046.2547657178513,16.3123346871759,2041.5571999999997
151,2024-01-03 14:45:00,2034.958,2039.434,2034.244,2037.822,15,2045.4881506525921,26.77579404544696,2040.9842999999996
152,2024-01-03 15:00:00,2037.77,2048.767,2036.139,2040.575,15,2045.0415005932655,35.29880320557418,2040.4401999999998
153,2024-01-03 15:15:00,2040.626,2040.758,2035.418,2037.464,15,2044.3526369029687,30.91910945041504,2039.6154
154,2024-01-03 15:30:00,2037.326,2038.843,2032.082,2033.833,15,2043.396306275426,26.747714067159762,2038.4669
155,2024-01-03 15:45:00,2033.865,2035.21,2031.782,2032.552,15,2042.4104602503874,25.443528805865363,2037.4498999999996
156,2024-01-03 16:00:00,2032.601,2036.051,2031.25,2033.751,15,2041.6232365912613,28.936185260607584,2036.6272999999997
157,2024-01-03 16:15:00,2033.688,2035.588,2033.365,2034.03,15,2040.9329423556921,29.760741245892024,2035.9328999999998
158,2024-01-03 16:30:00,2034.076,2034.649,2032.539,2032.908,15,2040.2034021415384,28.33678843791303,2035.4922
159,2024-01-03 16:45:00,2032.948,2033.068,2031.305,2032.375,15,2039.4917292195803,27.659741155076517,2035.0318
160,2024-01-03 17:00:00,2032.423,2033.288,2030.912,2033.165,15,2038.9165720178003,30.317270632147913,2034.8474999999999
161,2024-01-03 17:15:00,2033.179,2033.779,2032.029,2032.742,15,2038.3552472889094,29.68836955464423,2034.3394999999996
162,2024-01-03 17:30:00,2032.74,2032.881,2030.541,2032.045,15,2037.781588444463,28.6343312892259,2033.4864999999998
163,2024-01-03 17:45:00,2032.05,2033.35,2031.013,2033.303,15,2037.374444040421,33.24125222022909,2033.0703999999998
164,2024-01-03 18:00:00,2033.311,2035.036,2032.857,2032.932,15,2036.9705854912918,32.57342698919647,2032.9803
165,2024-01-03 18:15:00,2032.979,2035.218,2032.887,2034.878,15,2036.780350446629,39.445467524869514,2033.2129
166,2024-01-03 18:30:00,2034.927,2035.382,2033.964,2035.257,15,2036.64186404239,40.7128173120832,2033.3635000000002
167,2024-01-03 18:45:00,2035.266,2036.331,2034.974,2035.754,15,2036.5611491294453,42.41482833646068,2033.5359000000003
168,2024-01-03 19:00:00,2035.765,2037.735,2030.522,2031.232,15,2036.0766810267685,33.10312046691839,2033.3683000000005
169,2024-01-03 19:15:00,2031.219,2039.187,2031.219,2038.712,15,2036.3162554788805,51.910167686762,2034.0020000000004
170,2024-01-03 19:30:00,2038.679,2042.278,2036.231,2037.964,15,2036.466050435346,50.384716696703016,2034.4819000000002
171,2024-01-03 19:45:00,2037.934,2038.458,2034.743,2036.62,15,2036.4800458503146,47.67384855304305,2034.8697000000004
172,2024-01-03 20:00:00,2036.583,2039.494,2036.405,2039.412,15,2036.7465871366496,53.29556023803822,2035.6064000000001
173,2024-01-03 20:15:00,2039.36,2042.031,2039.187,2041.07,15,2037.1396246696816,56.2981978275751,2036.3831000000002
174,2024-01-03 20:30:00,2041.063,2041.919,2040.647,2041.388,15,2037.5258406088014,56.87091768965347,2037.2287000000001
175,2024-01-03 20:45:00,2041.438,2042.309,2041.156,2041.697,13,2037.9050369170923,57.45438131252079,2037.9106
176,2024-01-03 23:00:00,2042.001,2042.878,2041.091,2042.675,14,2038.3386699246294,59.32974507632183,2038.6523999999997
177,2024-01-03 23:15:00,2042.709,2042.855,2041.856,2042.334,15,2038.701881749663,58.36375183790459,2039.3103999999996
178,2024-01-03 23:30:00,2042.294,2043.382,2042.0,2043.16,15,2039.1071652269663,60.06011474956471,2040.5031999999997
179,2024-01-03 23:45:00,2043.156,2043.665,2042.589,2042.666,15,2039.4306956608784,58.52438215169358,2040.8985999999998
180,2024-01-04 00:00:00,2042.657,2043.158,2042.162,2042.756,15,2039.732996055344,58.73141974821898,2041.3777999999998
181,2024-01-04 00:15:00,2042.751,2043.186,2042.661,2042.931,15,2040.0237236866765,59.15833338891529,2042.0089
182,2024-01-04 00:30:00,2042.931,2042.945,2042.029,2042.287,15,2040.2294760787968,56.82852920196152,2042.2964
183,2024-01-04 00:45:00,2042.303,2042.752,2041.533,2042.09,15,2040.398614617088,56.100687861524094,2042.3984
184,2024-01-04 01:00:00,2042.089,2042.785,2041.52,2042.08,15,2040.5514678337163,56.06143665747649,2042.4676
185,2024-01-04 01:15:00,2042.084,2043.284,2040.646,2041.121,15,2040.6032434851966,52.283515670650615,2042.4099999999999
186,2024-01-04 01:30:00,2041.11,2041.367,2040.044,2040.669,15,2040.6092213501788,50.55429192511939,2042.2094000000002
187,2024-01-04 01:45:00,2040.721,2042.349,2040.534,2042.197,15,2040.7535648637988,55.86813026625597,2042.1957000000002
188,2024-01-04 02:00:00,2042.207,2044.092,2042.207,2043.881,15,2041.0378771489081,60.86041523560881,2042.2678000000003
189,2024-01-04 02:15:00,2043.877,2044.65,2043.356,2044.176,15,2041.323161044462,61.678234177097714,2042.4188000000001
190,2024-01-04 02:30:00,2044.145,2044.271,2042.603,2043.197,15,2041.49351004042,57.39235103030693,2042.4629
191,2024-01-04 02:45:00,2043.146,2044.762,2042.728,2044.586,15,2041.7746454912908,61.48191766490947,2042.6284
192,2024-01-04 03:00:00,2044.619,2045.551,2044.092,2045.318,15,2042.0967686284462,63.47173096443741,2042.9315
193,2024-01-04 03:15:00,2045.322,2046.591,2045.177,2046.398,15,2042.4877896622238,66.24258832724175,2043.3623
194,2024-01-04 03:30:00,2046.424,2046.96,2045.794,2045.918,15,2042.799626965658,63.921796354945904,2043.7460999999998
195,2024-01-04 03:45:00,2045.875,2046.358,2044.564,2044.684,15,2042.9709336051437,58.26980972664341,2044.1024000000002
196,2024-01-04 04:00:00,2044.682,2044.682,2042.689,2043.455,15,2043.0149396410397,53.222405780797146,2044.3809999999999
197,2024-01-04 04:15:00,2043.455,2043.905,2042.37,2043.19,15,2043.0308542191271,52.17298698406635,2044.4802999999997
198,2024-01-04 04:30:00,2043.182,2044.587,2043.134,2044.322,15,2043.1482311082973,56.1504379425811,2044.5243999999996
199,2024-01-04 04:45:00,2044.274,2044.372,2042.614,2043.012,15,2043.1358464620885,50.87734344800802,2044.4079999999994
200,2024-01-04 05:00:00,2042.998,2043.393,2042.382,2043.171,15,2043.1390422382622,51.473014143460894,2044.4053999999992
201,2024-01-04 05:15:00,2043.181,2043.769,2043.181,2043.391,15,2043.1619474893293,52.33428692774873,2044.2858999999994
202,2024-01-04 05:30:00,2043.391,2044.27,2042.312,2043.363,15,2043.1802249902994,52.20728551446244,2044.0903999999996
203,2024-01-04 05:45:00,2043.362,2044.159,2043.195,2043.774,15,2043.2342045366358,53.97293306819579,2043.8279999999995
204,2024-01-04 06:00:00,2043.781,2045.176,2043.571,2045.116,15,2043.405276851487,59.264785274116626,2043.7477999999996
205,2024-01-04 06:15:00,2045.102,2048.59,2044.817,2047.024,15,2043.73425168317,65.3623135206487,2043.9817999999996
206,2024-01-04 06:30:00,2046.979,2047.921,2045.872,2045.901,15,2043.9312288028818,59.698209912328046,2044.2264
207,2024-01-04 06:45:00,2045.89,2047.62,2045.197,2047.203,15,2044.2286625480745,63.63304572109902,2044.6277000000002
208,2024-01-04 07:00:00,2047.16,2048.5,2046.885,2047.72,15,2044.546056861886,65.09054899713296,2044.9675000000002
209,2024-01-04 07:15:00,2047.77,2048.686,2046.482,2048.179,15,2044.8763244198963,66.3788632970211,2045.4842000000003
210,2024-01-04 07:30:00,2048.175,2049.55,2046.648,2049.27,15,2045.275749472633,69.28078487645509,2046.0941000000007
211,2024-01-04 07:45:00,2049.32,2049.439,2047.16,2047.599,15,2045.48695406603,60.64669089912089,2046.5149000000006
212,2024-01-04 08:00:00,2047.654,2048.584,2046.673,2047.638,15,2045.6825036963908,60.76957616484905,2046.9424000000004
213,2024-01-04 08:15:00,2047.607,2048.435,2046.847,2047.346,15,2045.8337306330825,59.27709655228228,2047.2996000000003
214,2024-01-04 08:30:00,2047.351,2047.527,2045.398,2045.899,15,2045.8396642118933,52.4081324462382,2047.3779000000006
215,2024-01-04 08:45:00,2045.909,2047.477,2045.407,2046.763,15,2045.923603828994,55.70844552942569,2047.3518000000004
216,2024-01-04 09:00:00,2046.717,2048.367,2046.294,2048.097,15,2046.1211852990855,60.287505504928205,2047.5714000000003
217,2024-01-04 09:15:00,2048.096,2048.798,2046.267,2047.077,15,2046.2080775446232,55.55784642183167,2047.5588000000002
218,2024-01-04 09:30:00,2047.086,2050.958,2047.086,2049.838,15,2046.538070495112,63.829742069439,2047.7706000000003
219,2024-01-04 09:45:00,2049.805,2050.312,2047.688,2047.995,15,2046.67051863192,56.297218470800914,2047.7522000000001
220,2024-01-04 10:00:00,2048.02,2048.89,2046.789,2048.212,15,2046.8106533017456,56.94152880841328,2047.6464
221,2024-01-04 10:15:00,2048.259,2050.826,2048.096,2049.28,15,2047.0351393652234,60.06232229167284,2047.8145
222,2024-01-04 10:30:00,2049.294,2049.655,2047.899,2048.2,15,2047.1410357865666,55.668400208038506,2047.8707000000002
223,2024-01-04 10:45:00,2048.184,2048.496,2046.625,2047.887,15,2047.2088507150606,54.42571916526682,2047.9248
224,2024-01-04 11:00:00,2047.882,2048.35,2047.031,2047.727,15,2047.2559551955096,53.765009007398476,2048.1076
225,2024-01-04 11:15:00,2047.723,2048.402,2047.477,2047.701,15,2047.2964138140997,53.651030510799515,2048.2014
226,2024-01-04 11:30:00,2047.71,2048.228,2046.871,2047.18,15,2047.2858307400907,51.3039754444808,2048.1097
227,2024-01-04 11:45:00,2047.181,2047.68,2044.83,2045.136,15,2047.0903915819006,43.30069664599657,2047.9155999999996
228,2024-01-04 12:00:00,2045.137,2045.568,2043.274,2044.923,15,2046.893355983546,42.55569368890638,2047.4240999999995
229,2024-01-04 12:15:00,2044.913,2045.825,2043.843,2045.394,15,2046.7570508941326,44.81667496138148,2047.1639999999995
